,hb,year,month,day,hour
3067,7,2020,5,7,19
3068,6,2020,5,7,20
3069,8,2020,5,7,21
3070,7,2020,5,7,22
3071,7,2020,5,7,23
3072,7,2020,5,8,0
3073,7,2020,5,8,1
3074,5,2020,5,8,2
3075,7,2020,5,8,3
3076,7,2020,5,8,4
3077,6,2020,5,8,5
3078,6,2020,5,8,6
3079,7,2020,5,8,7
3080,7,2020,5,8,8
3081,7,2020,5,8,9
3082,7,2020,5,8,10
3083,7,2020,5,8,11
3084,8,2020,5,8,12
3085,7,2020,5,8,13
3086,7,2020,5,8,14
3087,7,2020,5,8,15
3088,7,2020,5,8,16
3089,6,2020,5,8,17
3090,7,2020,5,8,18
3091,6,2020,5,8,19
3092,7,2020,5,8,20
3093,7,2020,5,8,21
3094,7,2020,5,8,22
3095,7,2020,5,8,23
3096,7,2020,5,9,0
3097,7,2020,5,9,1
3098,7,2020,5,9,2
3099,6,2020,5,9,3
3100,8,2020,5,9,4
3101,7,2020,5,9,5
3102,8,2020,5,9,6
3103,7,2020,5,9,7
3104,8,2020,5,9,8
3105,7,2020,5,9,9
3106,6,2020,5,9,10
3107,7,2020,5,9,11
3108,7,2020,5,9,12
3109,7,2020,5,9,13
3110,6,2020,5,9,14
3111,7,2020,5,9,15
3112,7,2020,5,9,16
3113,7,2020,5,9,17
3114,7,2020,5,9,18
3115,7,2020,5,9,19
3116,7,2020,5,9,20
3117,7,2020,5,9,21
3118,7,2020,5,9,22
3119,6,2020,5,9,23
3120,7,2020,5,10,0
3121,7,2020,5,10,1
3122,7,2020,5,10,2
3123,7,2020,5,10,3
3124,7,2020,5,10,4
3125,6,2020,5,10,5
3126,7,2020,5,10,6
3127,8,2020,5,10,7
3128,8,2020,5,10,8
3129,7,2020,5,10,9
3130,8,2020,5,10,10
3131,6,2020,5,10,11
3132,7,2020,5,10,12
3133,7,2020,5,10,13
3134,7,2020,5,10,14
3135,6,2020,5,10,15
3136,8,2020,5,10,16
3137,7,2020,5,10,17
3138,7,2020,5,10,18
3139,6,2020,5,10,19
3140,7,2020,5,10,20
3141,7,2020,5,10,21
3142,7,2020,5,10,22
3143,7,2020,5,10,23
3144,7,2020,5,11,0
3145,7,2020,5,11,1
3146,7,2020,5,11,2
3147,7,2020,5,11,3
3148,7,2020,5,11,4
3149,7,2020,5,11,5
3150,7,2020,5,11,6
3151,7,2020,5,11,7
3152,8,2020,5,11,8
3153,7,2020,5,11,9
3154,7,2020,5,11,10
3155,7,2020,5,11,11
3156,7,2020,5,11,12
3157,6,2020,5,11,13
3158,7,2020,5,11,14
3159,7,2020,5,11,15
3160,8,2020,5,11,16
3161,7,2020,5,11,17
3162,7,2020,5,11,18
3163,8,2020,5,11,19
3164,6,2020,5,11,20
3165,7,2020,5,11,21
3166,7,2020,5,11,22
3167,7,2020,5,11,23
3168,7,2020,5,12,0
3169,7,2020,5,12,1
3170,7,2020,5,12,2
3171,7,2020,5,12,3
3172,8,2020,5,12,4
3173,7,2020,5,12,5
3174,6,2020,5,12,6
3175,7,2020,5,12,7
3176,6,2020,5,12,8
3177,8,2020,5,12,9
3178,7,2020,5,12,10
3179,7,2020,5,12,11
3180,7,2020,5,12,12
3181,7,2020,5,12,13
3182,7,2020,5,12,14
3183,7,2020,5,12,15
3184,7,2020,5,12,16
3185,7,2020,5,12,17
3186,7,2020,5,12,18
3187,6,2020,5,12,19
3188,7,2020,5,12,20
3189,6,2020,5,12,21
3190,7,2020,5,12,22
3191,6,2020,5,12,23
3192,7,2020,5,13,0
3193,7,2020,5,13,1
3194,7,2020,5,13,2
3195,7,2020,5,13,3
3196,7,2020,5,13,4
3197,7,2020,5,13,5
3198,7,2020,5,13,6
3199,6,2020,5,13,7
3200,7,2020,5,13,8
3201,7,2020,5,13,9
3202,7,2020,5,13,10
3203,7,2020,5,13,11
3204,6,2020,5,13,12
3205,7,2020,5,13,13
3206,6,2020,5,13,14
3207,7,2020,5,13,15
3208,7,2020,5,13,16
3209,7,2020,5,13,17
3210,7,2020,5,13,18
3211,7,2020,5,13,19
3212,7,2020,5,13,20
3213,8,2020,5,13,21
3214,7,2020,5,13,22
3215,8,2020,5,13,23
3216,6,2020,5,14,0
3217,6,2020,5,14,1
3218,7,2020,5,14,2
3219,7,2020,5,14,3
3220,7,2020,5,14,4
3221,7,2020,5,14,5
3222,7,2020,5,14,6
3223,6,2020,5,14,7
3224,7,2020,5,14,8
3225,7,2020,5,14,9
3226,7,2020,5,14,10
3227,7,2020,5,14,11
3228,6,2020,5,14,12
3229,6,2020,5,14,13
3230,7,2020,5,14,14
3231,7,2020,5,14,15
3232,7,2020,5,14,16
3233,7,2020,5,14,17
3234,7,2020,5,14,18
3235,7,2020,5,14,19
3236,7,2020,5,14,20
3237,7,2020,5,14,21
3238,7,2020,5,14,22
3239,6,2020,5,14,23
3240,7,2020,5,15,0
3241,8,2020,5,15,1
3242,7,2020,5,15,2
3243,7,2020,5,15,3
3244,7,2020,5,15,4
3245,7,2020,5,15,5
3246,7,2020,5,15,6
3247,7,2020,5,15,7
3248,8,2020,5,15,8
3249,7,2020,5,15,9
3250,7,2020,5,15,10
3251,7,2020,5,15,11
3252,7,2020,5,15,12
3253,8,2020,5,15,13
3254,8,2020,5,15,14
3255,6,2020,5,15,15
3256,7,2020,5,15,16
3257,7,2020,5,15,17
3258,7,2020,5,15,18
3259,8,2020,5,15,19
3260,7,2020,5,15,20
3261,7,2020,5,15,21
3262,7,2020,5,15,22
3263,7,2020,5,15,23
3264,8,2020,5,16,0
3265,7,2020,5,16,1
3266,8,2020,5,16,2
3267,7,2020,5,16,3
3268,6,2020,5,16,4
3269,8,2020,5,16,5
3270,7,2020,5,16,6
3271,7,2020,5,16,7
3272,8,2020,5,16,8
3273,6,2020,5,16,9
3274,8,2020,5,16,10
3275,7,2020,5,16,11
3276,7,2020,5,16,12
3277,7,2020,5,16,13
3278,6,2020,5,16,14
3279,8,2020,5,16,15
3280,7,2020,5,16,16
3281,7,2020,5,16,17
3282,7,2020,5,16,18
3283,7,2020,5,16,19
3284,8,2020,5,16,20
3285,7,2020,5,16,21
3286,7,2020,5,16,22
3287,7,2020,5,16,23
3288,7,2020,5,17,0
3289,7,2020,5,17,1
3290,7,2020,5,17,2
3291,7,2020,5,17,3
3292,8,2020,5,17,4
3293,6,2020,5,17,5
3294,7,2020,5,17,6
3295,7,2020,5,17,7
3296,8,2020,5,17,8
3297,7,2020,5,17,9
3298,7,2020,5,17,10
3299,6,2020,5,17,11
3300,7,2020,5,17,12
3301,7,2020,5,17,13
3302,7,2020,5,17,14
3303,7,2020,5,17,15
3304,7,2020,5,17,16
3305,7,2020,5,17,17
3306,7,2020,5,17,18
3307,7,2020,5,17,19
3308,7,2020,5,17,20
3309,7,2020,5,17,21
3310,7,2020,5,17,22
3311,7,2020,5,17,23
3312,8,2020,5,18,0
3313,6,2020,5,18,1
3314,7,2020,5,18,2
3315,7,2020,5,18,3
3316,7,2020,5,18,4
3317,7,2020,5,18,5
3318,7,2020,5,18,6
3319,6,2020,5,18,7
3320,8,2020,5,18,8
3321,7,2020,5,18,9
3322,8,2020,5,18,10
3323,7,2020,5,18,11
3324,7,2020,5,18,12
3325,7,2020,5,18,13
3326,7,2020,5,18,14
3327,7,2020,5,18,15
3328,6,2020,5,18,16
3329,7,2020,5,18,17
3330,7,2020,5,18,18
3331,7,2020,5,18,19
3332,7,2020,5,18,20
3333,7,2020,5,18,21
3334,8,2020,5,18,22
3335,6,2020,5,18,23
3336,7,2020,5,19,0
3337,6,2020,5,19,1
3338,7,2020,5,19,2
3339,6,2020,5,19,3
3340,6,2020,5,19,4
3341,7,2020,5,19,5
3342,7,2020,5,19,6
3343,7,2020,5,19,7
3344,8,2020,5,19,8
3345,7,2020,5,19,9
3346,7,2020,5,19,10
3347,7,2020,5,19,11
3348,8,2020,5,19,12
3349,8,2020,5,19,13
3350,6,2020,5,19,14
3351,8,2020,5,19,15
3352,7,2020,5,19,16
3353,7,2020,5,19,17
3354,7,2020,5,19,18
3355,7,2020,5,19,19
3356,6,2020,5,19,20
3357,8,2020,5,19,21
3358,7,2020,5,19,22
3359,7,2020,5,19,23
3360,8,2020,5,20,0
3361,8,2020,5,20,1
3362,7,2020,5,20,2
3363,8,2020,5,20,3
3364,7,2020,5,20,4
3365,8,2020,5,20,5
3366,8,2020,5,20,6
3367,8,2020,5,20,7
3368,7,2020,5,20,8
3369,7,2020,5,20,9
3370,7,2020,5,20,10
3371,6,2020,5,20,11
3372,7,2020,5,20,12
3373,7,2020,5,20,13
3374,7,2020,5,20,14
3375,7,2020,5,20,15
3376,7,2020,5,20,16
3377,8,2020,5,20,17
3378,7,2020,5,20,18
3379,7,2020,5,20,19
3380,7,2020,5,20,20
3381,7,2020,5,20,21
3382,7,2020,5,20,22
3383,7,2020,5,20,23
3384,7,2020,5,21,0
3385,8,2020,5,21,1
3386,8,2020,5,21,2
3387,7,2020,5,21,3
3388,7,2020,5,21,4
3389,7,2020,5,21,5
3390,8,2020,5,21,6
3391,6,2020,5,21,7
3392,7,2020,5,21,8
3393,7,2020,5,21,9
3394,7,2020,5,21,10
3395,7,2020,5,21,11
3396,7,2020,5,21,12
3397,6,2020,5,21,13
3398,7,2020,5,21,14
3399,7,2020,5,21,15
3400,8,2020,5,21,16
3401,6,2020,5,21,17
3402,7,2020,5,21,18
3403,7,2020,5,21,19
3404,7,2020,5,21,20
3405,7,2020,5,21,21
3406,7,2020,5,21,22
3407,7,2020,5,21,23
3408,7,2020,5,22,0
3409,6,2020,5,22,1
3410,7,2020,5,22,2
3411,7,2020,5,22,3
3412,7,2020,5,22,4
3413,7,2020,5,22,5
3414,7,2020,5,22,6
3415,7,2020,5,22,7
3416,7,2020,5,22,8
3417,6,2020,5,22,9
3418,7,2020,5,22,10
3419,7,2020,5,22,11
3420,7,2020,5,22,12
3421,7,2020,5,22,13
3422,7,2020,5,22,14
3423,7,2020,5,22,15
3424,7,2020,5,22,16
3425,7,2020,5,22,17
3426,6,2020,5,22,18
3427,7,2020,5,22,19
3428,7,2020,5,22,20
3429,7,2020,5,22,21
3430,8,2020,5,22,22
3431,6,2020,5,22,23
3432,7,2020,5,23,0
3433,7,2020,5,23,1
3434,8,2020,5,23,2
3435,7,2020,5,23,3
3436,7,2020,5,23,4
3437,7,2020,5,23,5
3438,7,2020,5,23,6
3439,7,2020,5,23,7
3440,7,2020,5,23,8
3441,7,2020,5,23,9
3442,7,2020,5,23,10
3443,7,2020,5,23,11
3444,8,2020,5,23,12
3445,6,2020,5,23,13
3446,7,2020,5,23,14
3447,8,2020,5,23,15
3448,6,2020,5,23,16
3449,7,2020,5,23,17
3450,6,2020,5,23,18
3451,7,2020,5,23,19
3452,8,2020,5,23,20
3453,7,2020,5,23,21
3454,7,2020,5,23,22
3455,6,2020,5,23,23
3456,7,2020,5,24,0
3457,7,2020,5,24,1
3458,7,2020,5,24,2
3459,7,2020,5,24,3
3460,6,2020,5,24,4
3461,7,2020,5,24,5
3462,7,2020,5,24,6
3463,7,2020,5,24,7
3464,7,2020,5,24,8
3465,7,2020,5,24,9
3466,7,2020,5,24,10
3467,7,2020,5,24,11
3468,7,2020,5,24,12
3469,7,2020,5,24,13
3470,7,2020,5,24,14
3471,8,2020,5,24,15
3472,6,2020,5,24,16
3473,7,2020,5,24,17
3474,7,2020,5,24,18
3475,7,2020,5,24,19
3476,7,2020,5,24,20
3477,7,2020,5,24,21
3478,7,2020,5,24,22
3479,6,2020,5,24,23
3480,7,2020,5,25,0
3481,7,2020,5,25,1
3482,7,2020,5,25,2
3483,7,2020,5,25,3
3484,7,2020,5,25,4
3485,6,2020,5,25,5
3486,7,2020,5,25,6
3487,7,2020,5,25,7
3488,7,2020,5,25,8
3489,7,2020,5,25,9
3490,6,2020,5,25,10
3491,7,2020,5,25,11
3492,7,2020,5,25,12
3493,8,2020,5,25,13
3494,7,2020,5,25,14
3495,6,2020,5,25,15
3496,7,2020,5,25,16
3497,6,2020,5,25,17
3498,7,2020,5,25,18
3499,7,2020,5,25,19
3500,7,2020,5,25,20
3501,8,2020,5,25,21
3502,7,2020,5,25,22
3503,7,2020,5,25,23
3504,8,2020,5,26,0
3505,7,2020,5,26,1
3506,7,2020,5,26,2
3507,7,2020,5,26,3
3508,7,2020,5,26,4
3509,7,2020,5,26,5
3510,7,2020,5,26,6
3511,6,2020,5,26,7
3512,7,2020,5,26,8
3513,8,2020,5,26,9
3514,7,2020,5,26,10
3515,8,2020,5,26,11
3516,8,2020,5,26,12
3517,6,2020,5,26,13
3518,7,2020,5,26,14
3519,7,2020,5,26,15
3520,8,2020,5,26,16
3521,7,2020,5,26,17
3522,7,2020,5,26,18
3523,7,2020,5,26,19
3524,7,2020,5,26,20
3525,7,2020,5,26,21
3526,7,2020,5,26,22
3527,7,2020,5,26,23
3528,7,2020,5,27,0
3529,8,2020,5,27,1
3530,8,2020,5,27,2
3531,7,2020,5,27,3
3532,7,2020,5,27,4
3533,7,2020,5,27,5
3534,7,2020,5,27,6
3535,7,2020,5,27,7
3536,7,2020,5,27,8
3537,7,2020,5,27,9
3538,7,2020,5,27,10
3539,7,2020,5,27,11
3540,7,2020,5,27,12
3541,6,2020,5,27,13
3542,7,2020,5,27,14
3543,7,2020,5,27,15
3544,7,2020,5,27,16
3545,7,2020,5,27,17
3546,7,2020,5,27,18
3547,7,2020,5,27,19
3548,7,2020,5,27,20
3549,7,2020,5,27,21
3550,7,2020,5,27,22
3551,8,2020,5,27,23
3552,7,2020,5,28,0
3553,7,2020,5,28,1
3554,7,2020,5,28,2
3555,7,2020,5,28,3
3556,7,2020,5,28,4
3557,7,2020,5,28,5
3558,7,2020,5,28,6
3559,8,2020,5,28,7
3560,7,2020,5,28,8
3561,7,2020,5,28,9
3562,6,2020,5,28,10
3563,7,2020,5,28,11
3564,7,2020,5,28,12
3565,7,2020,5,28,13
3566,7,2020,5,28,14
3567,7,2020,5,28,15
3568,7,2020,5,28,16
3569,7,2020,5,28,17
3570,7,2020,5,28,18
3571,8,2020,5,28,19
3572,7,2020,5,28,20
3573,7,2020,5,28,21
3574,7,2020,5,28,22
3575,7,2020,5,28,23
3576,7,2020,5,29,0
3577,7,2020,5,29,1
3578,7,2020,5,29,2
3579,6,2020,5,29,3
3580,7,2020,5,29,4
3581,7,2020,5,29,5
3582,6,2020,5,29,6
3583,7,2020,5,29,7
3584,7,2020,5,29,8
3585,8,2020,5,29,9
3586,7,2020,5,29,10
3587,7,2020,5,29,11
3588,7,2020,5,29,12
3589,7,2020,5,29,13
3590,7,2020,5,29,14
3591,8,2020,5,29,15
3592,8,2020,5,29,16
3593,7,2020,5,29,17
3594,7,2020,5,29,18
3595,8,2020,5,29,19
3596,7,2020,5,29,20
3597,7,2020,5,29,21
3598,8,2020,5,29,22
3599,7,2020,5,29,23
3600,7,2020,5,30,0
3601,7,2020,5,30,1
3602,7,2020,5,30,2
3603,7,2020,5,30,3
3604,8,2020,5,30,4
3605,7,2020,5,30,5
3606,8,2020,5,30,6
3607,8,2020,5,30,7
3608,6,2020,5,30,8
3609,7,2020,5,30,9
3610,8,2020,5,30,10
3611,7,2020,5,30,11
3612,8,2020,5,30,12
3613,8,2020,5,30,13
3614,7,2020,5,30,14
3615,7,2020,5,30,15
3616,7,2020,5,30,16
3617,7,2020,5,30,17
3618,7,2020,5,30,18
3619,8,2020,5,30,19
3620,8,2020,5,30,20
3621,8,2020,5,30,21
3622,7,2020,5,30,22
3623,7,2020,5,30,23
3624,7,2020,5,31,0
3625,7,2020,5,31,1
3626,7,2020,5,31,2
3627,7,2020,5,31,3
3628,7,2020,5,31,4
3629,6,2020,5,31,5
3630,7,2020,5,31,6
3631,7,2020,5,31,7
3632,7,2020,5,31,8
3633,7,2020,5,31,9
3634,7,2020,5,31,10
3635,7,2020,5,31,11
3636,7,2020,5,31,12
3637,7,2020,5,31,13
3638,8,2020,5,31,14
3639,7,2020,5,31,15
3640,7,2020,5,31,16
3641,7,2020,5,31,17
3642,8,2020,5,31,18
3643,6,2020,5,31,19
3644,7,2020,5,31,20
3645,8,2020,5,31,21
3646,7,2020,5,31,22
3647,7,2020,5,31,23
3648,7,2020,6,1,0
3649,7,2020,6,1,1
3650,7,2020,6,1,2
3651,7,2020,6,1,3
3652,6,2020,6,1,4
3653,6,2020,6,1,5
3654,8,2020,6,1,6
3655,7,2020,6,1,7
3656,7,2020,6,1,8
3657,7,2020,6,1,9
3658,8,2020,6,1,10
3659,7,2020,6,1,11
3660,8,2020,6,1,12
3661,7,2020,6,1,13
3662,7,2020,6,1,14
3663,7,2020,6,1,15
3664,7,2020,6,1,16
3665,7,2020,6,1,17
3666,7,2020,6,1,18
3667,7,2020,6,1,19
3668,7,2020,6,1,20
3669,7,2020,6,1,21
3670,7,2020,6,1,22
3671,7,2020,6,1,23
3672,7,2020,6,2,0
3673,7,2020,6,2,1
3674,7,2020,6,2,2
3675,8,2020,6,2,3
3676,6,2020,6,2,4
3677,7,2020,6,2,5
3678,7,2020,6,2,6
3679,7,2020,6,2,7
3680,7,2020,6,2,8
3681,7,2020,6,2,9
3682,7,2020,6,2,10
3683,7,2020,6,2,11
3684,7,2020,6,2,12
3685,7,2020,6,2,13
3686,7,2020,6,2,14
3687,7,2020,6,2,15
3688,8,2020,6,2,16
3689,7,2020,6,2,17
3690,7,2020,6,2,18
3691,7,2020,6,2,19
3692,7,2020,6,2,20
3693,6,2020,6,2,21
3694,7,2020,6,2,22
3695,7,2020,6,2,23
3696,7,2020,6,3,0
3697,8,2020,6,3,1
3698,7,2020,6,3,2
3699,7,2020,6,3,3
3700,7,2020,6,3,4
3701,7,2020,6,3,5
3702,7,2020,6,3,6
3703,6,2020,6,3,7
3704,8,2020,6,3,8
3705,7,2020,6,3,9
3706,7,2020,6,3,10
3707,7,2020,6,3,11
3708,8,2020,6,3,12
3709,7,2020,6,3,13
3710,7,2020,6,3,14
3711,7,2020,6,3,15
3712,6,2020,6,3,16
3713,6,2020,6,3,17
3714,9,2020,6,3,18
3715,8,2020,6,3,19
3716,8,2020,6,3,20
3717,7,2020,6,3,21
3718,7,2020,6,3,22
3719,7,2020,6,3,23
3720,6,2020,6,4,0
3721,7,2020,6,4,1
3722,7,2020,6,4,2
3723,7,2020,6,4,3
3724,6,2020,6,4,4
3725,8,2020,6,4,5
3726,7,2020,6,4,6
3727,7,2020,6,4,7
3728,8,2020,6,4,8
3729,7,2020,6,4,9
3730,7,2020,6,4,10
3731,7,2020,6,4,11
3732,7,2020,6,4,12
3733,6,2020,6,4,13
3734,7,2020,6,4,14
3735,7,2020,6,4,15
3736,7,2020,6,4,16
3737,7,2020,6,4,17
3738,8,2020,6,4,18
3739,7,2020,6,4,19
3740,7,2020,6,4,20
3741,7,2020,6,4,21
3742,7,2020,6,4,22
3743,7,2020,6,4,23
3744,7,2020,6,5,0
3745,7,2020,6,5,1
3746,7,2020,6,5,2
3747,6,2020,6,5,3
3748,8,2020,6,5,4
3749,7,2020,6,5,5
3750,7,2020,6,5,6
3751,7,2020,6,5,7
3752,6,2020,6,5,8
3753,6,2020,6,5,9
3754,7,2020,6,5,10
3755,7,2020,6,5,11
3756,7,2020,6,5,12
3757,8,2020,6,5,13
3758,7,2020,6,5,14
3759,6,2020,6,5,15
3760,7,2020,6,5,16
3761,7,2020,6,5,17
3762,7,2020,6,5,18
3763,6,2020,6,5,19
3764,7,2020,6,5,20
3765,6,2020,6,5,21
3766,6,2020,6,5,22
3767,7,2020,6,5,23
3768,7,2020,6,6,0
3769,7,2020,6,6,1
3770,6,2020,6,6,2
3771,7,2020,6,6,3
3772,7,2020,6,6,4
3773,7,2020,6,6,5
3774,6,2020,6,6,6
3775,7,2020,6,6,7
3776,7,2020,6,6,8
3777,6,2020,6,6,9
3778,6,2020,6,6,10
3779,7,2020,6,6,11
3780,7,2020,6,6,12
3781,8,2020,6,6,13
3782,7,2020,6,6,14
3783,8,2020,6,6,15
3784,7,2020,6,6,16
3785,7,2020,6,6,17
3786,7,2020,6,6,18
3787,7,2020,6,6,19
3788,6,2020,6,6,20
3789,7,2020,6,6,21
3790,7,2020,6,6,22
3791,8,2020,6,6,23
3792,7,2020,6,7,0
3793,8,2020,6,7,1
3794,7,2020,6,7,2
3795,7,2020,6,7,3
3796,7,2020,6,7,4
3797,6,2020,6,7,5
3798,7,2020,6,7,6
3799,7,2020,6,7,7
3800,7,2020,6,7,8
3801,7,2020,6,7,9
3802,7,2020,6,7,10
3803,8,2020,6,7,11
3804,7,2020,6,7,12
3805,7,2020,6,7,13
3806,7,2020,6,7,14
3807,7,2020,6,7,15
3808,7,2020,6,7,16
3809,7,2020,6,7,17
3810,7,2020,6,7,18
3811,8,2020,6,7,19
3812,7,2020,6,7,20
3813,8,2020,6,7,21
3814,7,2020,6,7,22
3815,8,2020,6,7,23
3816,8,2020,6,8,0
3817,8,2020,6,8,1
3818,8,2020,6,8,2
3819,8,2020,6,8,3
3820,7,2020,6,8,4
3821,6,2020,6,8,5
3822,8,2020,6,8,6
3823,7,2020,6,8,7
3824,7,2020,6,8,8
3825,7,2020,6,8,9
3826,7,2020,6,8,10
3827,6,2020,6,8,11
3828,8,2020,6,8,12
3829,7,2020,6,8,13
3830,7,2020,6,8,14
3831,6,2020,6,8,15
3832,7,2020,6,8,16
3833,8,2020,6,8,17
3834,8,2020,6,8,18
3835,7,2020,6,8,19
3836,7,2020,6,8,20
3837,8,2020,6,8,21
3838,7,2020,6,8,22
3839,7,2020,6,8,23
3840,7,2020,6,9,0
3841,7,2020,6,9,1
3842,7,2020,6,9,2
3843,8,2020,6,9,3
3844,7,2020,6,9,4
3845,7,2020,6,9,5
3846,7,2020,6,9,6
3847,7,2020,6,9,7
3848,7,2020,6,9,8
3849,8,2020,6,9,9
3850,8,2020,6,9,10
3851,7,2020,6,9,11
3852,7,2020,6,9,12
3853,8,2020,6,9,13
3854,7,2020,6,9,14
3855,7,2020,6,9,15
3856,7,2020,6,9,16
3857,7,2020,6,9,17
3858,7,2020,6,9,18
3859,6,2020,6,9,19
3860,6,2020,6,9,20
3861,8,2020,6,9,21
3862,6,2020,6,9,22
3863,8,2020,6,9,23
3864,8,2020,6,10,0
3865,7,2020,6,10,1
3866,7,2020,6,10,2
3867,7,2020,6,10,3
3868,7,2020,6,10,4
3869,7,2020,6,10,5
3870,7,2020,6,10,6
3871,7,2020,6,10,7
3872,7,2020,6,10,8
3873,7,2020,6,10,9
3874,7,2020,6,10,10
3875,7,2020,6,10,11
3876,7,2020,6,10,12
3877,7,2020,6,10,13
3878,7,2020,6,10,14
3879,7,2020,6,10,15
3880,7,2020,6,10,16
3881,7,2020,6,10,17
3882,7,2020,6,10,18
3883,8,2020,6,10,19
3884,7,2020,6,10,20
3885,7,2020,6,10,21
3886,8,2020,6,10,22
3887,8,2020,6,10,23
3888,8,2020,6,11,0
3889,7,2020,6,11,1
3890,7,2020,6,11,2
3891,8,2020,6,11,3
3892,7,2020,6,11,4
3893,7,2020,6,11,5
3894,8,2020,6,11,6
3895,7,2020,6,11,7
3896,7,2020,6,11,8
3897,7,2020,6,11,9
3898,7,2020,6,11,10
3899,7,2020,6,11,11
3900,7,2020,6,11,12
3901,7,2020,6,11,13
3902,8,2020,6,11,14
3903,7,2020,6,11,15
3904,7,2020,6,11,16
3905,7,2020,6,11,17
3906,7,2020,6,11,18
3907,7,2020,6,11,19
3908,7,2020,6,11,20
3909,8,2020,6,11,21
3910,8,2020,6,11,22
3911,8,2020,6,11,23
3912,7,2020,6,12,0
3913,6,2020,6,12,1
3914,7,2020,6,12,2
3915,6,2020,6,12,3
3916,8,2020,6,12,4
3917,7,2020,6,12,5
3918,6,2020,6,12,6
3919,7,2020,6,12,7
3920,7,2020,6,12,8
3921,7,2020,6,12,9
3922,7,2020,6,12,10
3923,7,2020,6,12,11
3924,6,2020,6,12,12
3925,7,2020,6,12,13
3926,8,2020,6,12,14
3927,7,2020,6,12,15
3928,7,2020,6,12,16
3929,8,2020,6,12,17
3930,7,2020,6,12,18
3931,8,2020,6,12,19
3932,7,2020,6,12,20
3933,7,2020,6,12,21
3934,7,2020,6,12,22
3935,7,2020,6,12,23
3936,8,2020,6,13,0
3937,7,2020,6,13,1
3938,7,2020,6,13,2
3939,8,2020,6,13,3
3940,8,2020,6,13,4
3941,6,2020,6,13,5
3942,7,2020,6,13,6
3943,7,2020,6,13,7
3944,7,2020,6,13,8
3945,7,2020,6,13,9
3946,7,2020,6,13,10
3947,7,2020,6,13,11
3948,7,2020,6,13,12
3949,7,2020,6,13,13
3950,7,2020,6,13,14
3951,6,2020,6,13,15
3952,7,2020,6,13,16
3953,7,2020,6,13,17
3954,7,2020,6,13,18
3955,7,2020,6,13,19
3956,7,2020,6,13,20
3957,7,2020,6,13,21
3958,7,2020,6,13,22
3959,7,2020,6,13,23
3960,7,2020,6,14,0
3961,7,2020,6,14,1
3962,7,2020,6,14,2
3963,7,2020,6,14,3
3964,7,2020,6,14,4
3965,8,2020,6,14,5
3966,7,2020,6,14,6
3967,7,2020,6,14,7
3968,7,2020,6,14,8
3969,7,2020,6,14,9
3970,7,2020,6,14,10
3971,7,2020,6,14,11
3972,7,2020,6,14,12
3973,7,2020,6,14,13
3974,7,2020,6,14,14
3975,7,2020,6,14,15
3976,6,2020,6,14,16
3977,7,2020,6,14,17
3978,6,2020,6,14,18
3979,7,2020,6,14,19
3980,6,2020,6,14,20
3981,8,2020,6,14,21
3982,6,2020,6,14,22
3983,8,2020,6,14,23
3984,6,2020,6,15,0
3985,7,2020,6,15,1
3986,7,2020,6,15,2
3987,7,2020,6,15,3
3988,7,2020,6,15,4
3989,7,2020,6,15,5
3990,6,2020,6,15,6
3991,6,2020,6,15,7
3992,7,2020,6,15,8
3993,7,2020,6,15,9
3994,7,2020,6,15,10
3995,7,2020,6,15,11
3996,7,2020,6,15,12
3997,7,2020,6,15,13
3998,8,2020,6,15,14
3999,6,2020,6,15,15
4000,7,2020,6,15,16
4001,7,2020,6,15,17
4002,7,2020,6,15,18
4003,6,2020,6,15,19
4004,8,2020,6,15,20
4005,7,2020,6,15,21
4006,6,2020,6,15,22
4007,8,2020,6,15,23
4008,8,2020,6,16,0
4009,8,2020,6,16,1
4010,7,2020,6,16,2
4011,8,2020,6,16,3
4012,7,2020,6,16,4
4013,7,2020,6,16,5
4014,8,2020,6,16,6
4015,7,2020,6,16,7
4016,8,2020,6,16,8
4017,7,2020,6,16,9
4018,7,2020,6,16,10
4019,6,2020,6,16,11
4020,6,2020,6,16,12
4021,7,2020,6,16,13
4022,8,2020,6,16,14
4023,6,2020,6,16,15
4024,7,2020,6,16,16
4025,7,2020,6,16,17
4026,7,2020,6,16,18
4027,7,2020,6,16,19
4028,8,2020,6,16,20
4029,7,2020,6,16,21
4030,8,2020,6,16,22
4031,7,2020,6,16,23
4032,7,2020,6,17,0
4033,7,2020,6,17,1
4034,7,2020,6,17,2
4035,7,2020,6,17,3
4036,7,2020,6,17,4
4037,8,2020,6,17,5
4038,7,2020,6,17,6
4039,7,2020,6,17,7
4040,8,2020,6,17,8
4041,6,2020,6,17,9
4042,7,2020,6,17,10
4043,7,2020,6,17,11
4044,7,2020,6,17,12
4045,6,2020,6,17,13
4046,7,2020,6,17,14
4047,7,2020,6,17,15
4048,7,2020,6,17,16
4049,7,2020,6,17,17
4050,6,2020,6,17,18
4051,8,2020,6,17,19
4052,8,2020,6,17,20
4053,7,2020,6,17,21
4054,7,2020,6,17,22
4055,7,2020,6,17,23
4056,7,2020,6,18,0
4057,7,2020,6,18,1
4058,7,2020,6,18,2
4059,7,2020,6,18,3
4060,6,2020,6,18,4
4061,6,2020,6,18,5
4062,7,2020,6,18,6
4063,8,2020,6,18,7
4064,8,2020,6,18,8
4065,7,2020,6,18,9
